iteration, center_diff
2, 0.16379921938500908
3, 0.16204455038641163
4, 0.16030877226851528
5, 0.15859168060359696
6, 0.15689307318779014
7, 0.15521275001667165
8, 0.15355051326121044
9, 0.15190616724398506
10, 0.1502795184156572
11, 0.14867037533170802
12, 0.14707854862942918
13, 0.14550385100517063
14, 0.143946097191823
15, 0.1424051039365741
16, 0.14088068997887992
17, 0.13937267602870235
18, 0.13788088474496962
19, 0.13640514071428397
20, 0.13494527042985405
21, 0.13350110227066464
22, 0.13207246648087895
23, 0.1306591951494521
24, 0.12926112218998853
25, 0.1278780833208015
26, 0.12650991604520853
27, 0.12515645963202804
28, 0.12381755509630202
29, 0.12249304518022217
30, 0.12118277433427156
31, 0.11988658869856984
32, 0.1186043360844173
33, 0.11733586595606352
34, 0.11608102941264085
35, 0.11483967917033315
36, 0.11361166954471216
37, 0.11239685643328141
38, 0.11119509729821317
39, 0.11000625114926223
40, 0.10883017852688322
41, 0.10766674148551882
42, 0.10651580357708236
43, 0.10537722983461784
44, 0.10425088675612791
45, 0.1031366422886068
46, 0.10203436581221578
47, 0.10094392812465461
48, 0.0998652014256985
49, 0.09879805930190057
50, 0.0977423767114664
51, 0.09669802996928747
52, 0.09566489673215764
53, 0.094642855984125
54, 0.0936317880220215
55, 0.09263157444115071
56, 0.0916420981211273
57, 0.09066324321186983
58, 0.08969489511975597
59, 0.08873694049392174
60, 0.08778926721271271
61, 0.08685176437028658
62, 0.08592432226335837
63, 0.08500683237809196
64, 0.08409918737714099
65, 0.08320128108682015
66, 0.08231300848442766
67, 0.08143426568570288
68, 0.08056494993242033
69, 0.07970495958011886
70, 0.07885419408596855
71, 0.07801255399676783
72, 0.07717994093707661
73, 0.07635625759746598
74, 0.07554140772291768
75, 0.07473529610133282
76, 0.07393782855217229
77, 0.0731489119152257
78, 0.07236845403949736
79, 0.07159636377221493
80, 0.0708325509479602
81, 0.07007692637792509
82, 0.06932940183926377
83, 0.06858989006459171
84, 0.06785830473157259
85, 0.06713456045263663
86, 0.06641857276480373
87, 0.0657102581196153
88, 0.0650095338731909
89, 0.06431631827636988
90, 0.06363053046498508
91, 0.06295209045022811
92, 0.06228091910912145
93, 0.061616938175099396
94, 0.06096007022869641
95, 0.06031023868831737
96, 0.05966736780113037
97, 0.05903138263405821
98, 0.05840220906484388
99, 0.05777977377324344
100, 0.05716400423230373
101, 0.05655482869972575
102, 0.055952176209337616
103, 0.05535597656265251
104, 0.054766160320524115
105, 0.05418265879488237
106, 0.05360540404057516
107, 0.053034328847283846
108, 0.052469366731543184
109, 0.051910451928830675
110, 0.05135751938575673
111, 0.05081050475233454
112, 0.050269344374331046
113, 0.049733975285708984
114, 0.04920433520114955
115, 0.0486803625086445
116, 0.04816199626219595
117, 0.04764917617456152
118, 0.04714184261010888
119, 0.04663993657773695
120, 0.046143399723861986
121, 0.04565217432550464
122, 0.04516620328343121
123, 0.0446854301153864
124, 0.044209798949379105
125, 0.043739254517071585
126, 0.04327374214720621
127, 0.04281320775913625
128, 0.042357597856400454
129, 0.04190685952038646
130, 0.041460940404055534
131, 0.041019788725737215
132, 0.04058335326298573
133, 0.04015158334651785
134, 0.03972442885420347
135, 0.03930184020512475
136, 0.038883768353705044
137, 0.038470164783896546
138, 0.038060981503433976
139, 0.03765617103815363
140, 0.03725568642636188
141, 0.03685948121328789
142, 0.036467509445566024
143, 0.03607972566581554
144, 0.035696084907243596
145, 0.03531654268833097
146, 0.034941055007565835
147, 0.034569578338235374
148, 0.03420206962328137
149, 0.03383848627019779
150, 0.03347878614600019
151, 0.033122927572238614
152, 0.03277086932007033
153, 0.03242257060537945
154, 0.03207799108396428
155, 0.031737090846757764
156, 0.031399830415117055
157, 0.031066170736152126
158, 0.030736073178113877
159, 0.030409499525828887
160, 0.03008641197618311
161, 0.02976677313365102
162, 0.029450546005890785
163, 0.029137693999360618
164, 0.028828180915006642
165, 0.02852197094398416
166, 0.0282190286634303
167, 0.02791931903228257
168, 0.027622807387140454
169, 0.027329459438179257
170, 0.027039241265093043
171, 0.02675211931310466
172, 0.02646806038899533
173, 0.026187031657195856
174, 0.025909000635907977
175, 0.025633935193280773
176, 0.025361803543607
177, 0.025092574243593145
178, 0.02482621618863586
179, 0.02456269860916322
180, 0.0243019910670057
181, 0.024044063451806826
182, 0.023788885977479052
183, 0.023536429178686178
184, 0.023286663907377297
185, 0.02303956132935169
186, 0.022795092920859003
187, 0.022553230465245606
188, 0.022313946049621718
189, 0.02207721206158389
190, 0.021843001185956168
191, 0.02161128640158495
192, 0.02138204097813941
193, 0.021155238472985456
194, 0.020930852728060233
195, 0.02070885786679497
196, 0.020489228291080356
