iteration, center_diff
389, 0.0015082653433478937
390, 0.001491420866355625
391, 0.0014747678721891827
392, 0.0014583041331366002
393, 0.0014420274481918639
394, 0.0014259356427165492
395, 0.0014100265681227765
396, 0.001394298101534831
397, 0.0013787481454854708
398, 0.0013633746275858087
399, 0.0013481755002214255
400, 0.001333148740249347
401, 0.0013182923486830208
402, 0.0013036043504021158
403, 0.0012890827938546081
404, 0.0012747257507635535
405, 0.0012605313158406504
406, 0.0012464976065019082
407, 0.0012326227625860482
408, 0.0012189049460797719
409, 0.0012053423408427918
410, 0.0011919331523375682
411, 0.0011786756073630443
412, 0.001165567953796013
413, 0.001152608460323998
414, 0.0011397954161951032
415, 0.0011271271309633232
416, 0.0011146019342381803
417, 0.0011022181754394406
418, 0.0010899742235543194
419, 0.0010778684668939797
420, 0.0010658993128608533
421, 0.0010540651877110727
422, 0.001042364536327084
423, 0.0010307958219855887
424, 0.0010193575261361778
425, 0.0010080481481752614
426, 0.000996866205226787
427, 0.0009858102319353242
428, 0.0009748787802329261
429, 0.0009640704191491486
430, 0.0009533837345854913
431, 0.0009428173291203144
432, 0.0009323698218018409
433, 0.0009220398479453303
434, 0.0009118260589421369
435, 0.0009017271220522183
436, 0.0008917417202257891
437, 0.0008818685518971875
438, 0.0008721063308144699
439, 0.0008624537858313354
440, 0.0008529096607450696
441, 0.0008434727141056173
442, 0.0008341417190323886
443, 0.0008249154630423476
444, 0.0008157927478847408
445, 0.0008067723893497052
446, 0.0007978532171111945
447, 0.000789034074557659
448, 0.0007803138186270038
449, 0.0007716913196340251
450, 0.0007631654611210605
451, 0.0007547351396915673
452, 0.0007463992648536011
453, 0.0007381567588616658
454, 0.0007300065565700881
455, 0.0007219476052726145
456, 0.0007139788645589926
457, 0.0007060993061666961
458, 0.0006983079138255575
459, 0.0006906036831306705
460, 0.0006829856213807879
461, 0.0006754527474519258
462, 0.000668004091651884
463, 0.0006606386955858695
464, 0.0006533556120135826
465, 0.0006461539047302886
466, 0.0006390326484164413
467, 0.0006319909285224826
468, 0.000625027841130105
469, 0.0006181424928305708
470, 0.0006113340005966377
471, 0.0006046014916577652
472, 0.0005979441033766253
473, 0.0005913609831346881
474, 0.0005848512882041112
475, 0.0005784141856330332
476, 0.000572048852128967
477, 0.0005657544739471103
478, 0.0005595302467689659
479, 0.0005533753755953202
480, 0.0005472890746333067
481, 0.0005412705671906052
482, 0.0005353190855596849
483, 0.0005294338709164359
484, 0.0005236141732154413
485, 0.0005178592510822436
486, 0.0005121683717091663
487, 0.0005065408107589632
488, 0.0005009758522600538
489, 0.0004954727885060922
490, 0.0004900309199683656
491, 0.00048464955517578206
492, 0.0004793280106506527
493, 0.00047406561078535444
494, 0.0004688616877694922
495, 0.0004637155814829773
496, 0.00045862663941534425
497, 0.000453594216571275
498, 0.00044861767538194357
499, 0.00044369638561613504
500, 0.0004388297242987954
501, 0.0004340170756163713
502, 0.00042925783084319584
503, 0.00042455138824927145
504, 0.0004198971530178824
505, 0.0004152945371722526
506, 0.00041074295948671216
507, 0.0004062418454090901
508, 0.00040179062698296014
509, 0.0003973887427736072
510, 0.00039303563778319206
511, 0.00038873076338128576
512, 0.00038447357722854093
513, 0.00038026354320364156
514, 0.0003761001313254074
515, 0.000371982817686818
516, 0.00036791108438106345
517, 0.0003638844194309323
518, 0.0003599023167187098
519, 0.0003559642759192688
520, 0.00035206980243300713
521, 0.00034821840731030025
522, 0.00034440960719971504
523, 0.00034064292427005784
524, 0.000336917886151998
525, 0.0003332340258723731
526, 0.00032959088178950805
527, 0.0003259879975353547
528, 0.00032242492194868247
529, 0.00031890120901766376
530, 0.0003154164178188621
531, 0.0003119701124568236
532, 0.0003085618620055877
533, 0.0003051912404539209
534, 0.0003018578266423438
535, 0.0002985612042127206
536, 0.0002953009615438995
537, 0.00029207669170846026
538, 0.00028888799240559383
539, 0.0002857344659164016
540, 0.0002826157190458639
541, 0.00027953136307159386
542, 0.00027648101369090434
543, 0.00027346429097212797
544, 0.00027048081930060677
545, 0.0002675302273287106
546, 0.0002646121479297275
547, 0.00026172621814285214
548, 0.00025887207913330646
549, 0.00025604937613646366
550, 0.0002532577584126122
551, 0.00025049687920500135
552, 0.00024776639568805146
553, 0.00024506596892145076
554, 0.00024239526381264446
555, 0.00023975394906327753
556, 0.00023714169712938732
557, 0.00023455818418090807
558, 0.00023200309005039707
559, 0.0002294760981994675
560, 0.00022697689567229451
561, 0.00022450517305547054
562, 0.0002220606244333628
563, 0.00021964294735445208
564, 0.0002172518427891258
565, 0.0002148870150813997
566, 0.00021254817192779306
567, 0.0002102350243199069
568, 0.00020794728651815417
569, 0.00020568467601104934
570, 0.00020344691347742413
571, 0.00020123372274889116
572, 0.0001990448307727543
573, 0.00019687996758508403
574, 0.00019473886625856221
575, 0.00019262126288593126
576, 0.00019052689652759614
577, 0.00018845550919181322
578, 0.000186406845794805
579, 0.00018438065412533896
580, 0.00018237668481452696
581, 0.00018039469130556665
582, 0.00017843442981391026
583, 0.00017649565930299995
584, 0.0001745781414500407
585, 0.00017268164061225324
586, 0.00017080592380108755
587, 0.00016895076064708136
588, 0.00016711592337431837
589, 0.00016530118676419623
590, 0.00016350632813393062
591, 0.00016173112730401358
592, 0.00015997536656612752
593, 0.0001582388306599495
594, 0.00015652130674356624
595, 0.00015482258436423817
596, 0.0001531424554341985
597, 0.00015148071419954318
598, 0.000149837157216331
599, 0.00014821158332352407
600, 0.00014660379361847048
601, 0.0001450135914271821
602, 0.00014344078228386995
603, 0.00014188517389700122
604, 0.00014034657613943687
605, 0.00013882480101063733
606, 0.00013731966261306894
607, 0.00013583097713797349
608, 0.00013435856283119317
609, 0.00013290223997627858
610, 0.00013146183086643442
611, 0.00013003715978543448
612, 0.0001286280529866473
613, 0.0001272343386606425
614, 0.00012585584692764926
615, 0.00012449240979971735
616, 0.00012314386117696
617, 0.00012181003680837858
618, 0.00012049077428328208
619, 0.00011918591300439087
620, 0.0001178952941720409
621, 0.00011661876075598315
622, 0.00011535615748227466
623, 0.00011410733081202976
624, 0.00011287212891818076
625, 0.00011165040167312108
626, 0.00011044200061749195
627, 0.00010924677895603865
628, 0.00010806459152702493
629, 0.00010689529478789297
630, 0.00010573874680005732
631, 0.00010459480720506795
632, 0.00010346333720904066
633, 0.00010234419956861616
634, 0.00010123725856434353
635, 0.00010014237999259387
636, 9.905943114713902e-05
637, 9.798828079380678e-05
638, 9.69287991652586e-05
639, 9.588085793583134e-05
640, 9.484433020960153e-05
641, 9.381909050544568e-05
642, 9.280501473223207e-05
643, 9.180198018703013e-05
644, 9.080986552589133e-05
645, 8.982855075995391e-05
646, 8.885791722846455e-05
647, 8.789784759546489e-05
648, 8.694822582739213e-05
649, 8.600893717855975e-05
650, 8.507986818348873e-05
651, 8.416090662993667e-05
652, 8.325194155877602e-05
653, 8.23528632406941e-05
654, 8.146356316616797e-05
655, 8.058393402591207e-05
656, 7.971386970950373e-05
657, 7.885326527829029e-05
658, 7.800201695985747e-05
659, 7.716002213504617e-05
660, 7.63271793202827e-05
661, 7.550338816088059e-05
662, 7.468854940987639e-05
663, 7.388256492909438e-05
664, 7.308533765922261e-05
665, 7.229677162313354e-05
666, 7.151677190536605e-05
667, 7.074524464177177e-05
668, 6.998209700916122e-05
669, 6.92272372124011e-05
670, 6.848057447212647e-05
671, 6.774201901434552e-05
672, 6.701148206233352e-05
673, 6.628887581589763e-05
674, 6.55741134533836e-05
675, 6.486710910928447e-05
676, 6.416777786937081e-05
677, 6.347603576250049e-05
678, 6.279179973904523e-05
679, 6.211498767500546e-05
680, 6.14455183512005e-05
681, 6.078331144570872e-05
682, 6.012828752695224e-05
683, 5.948036804013809e-05
684, 5.8839475299357615e-05
685, 5.8205532473569004e-05
686, 5.7578463587274014e-05
687, 5.6958193497794176e-05
688, 5.634464789643821e-05
689, 5.573775329137762e-05
690, 5.513743700898896e-05
691, 5.4543627168868084e-05
692, 5.395625269296498e-05
693, 5.337524327904245e-05
694, 5.280052940939726e-05
695, 5.22320423258628e-05
696, 5.1669714033100756e-05
697, 5.111347728720448e-05
698, 5.056326557785732e-05
699, 5.001901313929218e-05
700, 4.948065492094831e-05
701, 4.894812659549422e-05
702, 4.84213645429208e-05
703, 4.790030584340121e-05
704, 4.7384888271783845e-05
705, 4.687505028873335e-05
706, 4.637073102941819e-05
707, 4.587187030483211e-05
708, 4.5378408583933815e-05
709, 4.4890286994758056e-05
710, 4.4407447311284066e-05
711, 4.392983194862992e-05
712, 4.345738395719121e-05
713, 4.2990047013329414e-05
714, 4.252776541345667e-05
715, 4.207048406359343e-05
716, 4.1618148481769896e-05
717, 4.1170704783089874e-05
718, 4.072809966985559e-05
719, 4.029028043997981e-05
720, 3.9857194962558936e-05
721, 3.9428791684460036e-05
722, 3.900501961727737e-05
723, 3.858582833423729e-05
724, 3.8171167961949644e-05
725, 3.776098917346841e-05
726, 3.73552431880056e-05
727, 3.695388175551778e-05
728, 3.655685716091517e-05
729, 3.616412220682728e-05
730, 3.577563022248087e-05
731, 3.5391335041576446e-05
732, 3.501119100815521e-05
733, 3.46351529694929e-05
734, 3.4263176263106325e-05
735, 3.389521672138692e-05
736, 3.353123065894961e-05
737, 3.317117486992103e-05
738, 3.2815006623437045e-05
739, 3.24626836558299e-05
740, 3.21141641688368e-05
741, 3.176940681820622e-05
742, 3.142837072019271e-05
743, 3.109101543247078e-05
744, 3.07573009597764e-05
745, 3.0427187742193077e-05
746, 3.0100636656909615e-05
747, 2.97776090080869e-05
748, 2.9458066523323727e-05
749, 2.9141971349389212e-05
750, 2.8829286049323078e-05
751, 2.8519973592947614e-05
752, 2.821399736061444e-05
753, 2.7911321128462913e-05
754, 2.7611909071962493e-05
755, 2.7315725760098868e-05
756, 2.7022736142557312e-05
757, 2.6732905564688263e-05
758, 2.6446199738078938e-05
759, 2.6162584758922444e-05
760, 2.5882027091774883e-05
761, 2.5604493563551673e-05
762, 2.5329951371050774e-05
763, 2.5058368064876696e-05
764, 2.4789711551912287e-05
765, 2.4523950091513793e-05
766, 2.426105228589864e-05
767, 2.400098708586614e-05
768, 2.374372377846957e-05
769, 2.3489231984745546e-05
770, 2.3237481662776404e-05
771, 2.298844309316333e-05
772, 2.2742086886270182e-05
773, 2.24983839695124e-05
774, 2.2257305590536404e-05
775, 2.201882330988374e-05
776, 2.1782908998713403e-05
777, 2.1549534833532303e-05
778, 2.131867330068237e-05
779, 2.1090297179063364e-05
780, 2.0864379549766865e-05
781, 2.0640893785964486e-05
782, 2.0419813551946238e-05
783, 2.020111279809352e-05
784, 1.9984765761308002e-05
785, 1.9770746958501622e-05
786, 1.9559031182901564e-05
787, 1.934959350468787e-05
788, 1.914240926595075e-05
789, 1.8937454076173968e-05
790, 1.873470381316226e-05
791, 1.8534134615750122e-05
792, 1.833572288145908e-05
793, 1.813944526970552e-05
794, 1.7945278690169868e-05
795, 1.7753200306235355e-05
796, 1.756318752890645e-05
797, 1.737521801665468e-05
798, 1.7189269670417362e-05
799, 1.7005320632934192e-05
800, 1.682334928152365e-05
801, 1.6643334235670258e-05
802, 1.6465254340637875e-05
803, 1.6289088675981444e-05
804, 1.6114816549408176e-05
805, 1.5942417491069504e-05
806, 1.577187125539397e-05
807, 1.5603157819677424e-05
808, 1.5436257375435847e-05
809, 1.5271150329901383e-05
810, 1.5107817307537127e-05
811, 1.4946239138299102e-05
812, 1.4786396864049506e-05
813, 1.462827173360961e-05
814, 1.4471845197179977e-05
815, 1.4317098906109374e-05
816, 1.416401471662424e-05
817, 1.4012574674782925e-05
818, 1.3862761029383465e-05
819, 1.3714556216328254e-05
820, 1.3567942863751627e-05
821, 1.3422903793288476e-05
822, 1.3279422004879622e-05
823, 1.3137480691070522e-05
824, 1.299706322504886e-05
825, 1.2858153154336364e-05
826, 1.2720734215876946e-05
827, 1.2584790315823933e-05
828, 1.245030553526639e-05
829, 1.2317264132271836e-05
830, 1.218565053483567e-05
831, 1.2055449336638776e-05
832, 1.1926645300578156e-05
833, 1.1799223358041288e-05
834, 1.1673168598397082e-05
835, 1.1548466278509917e-05
836, 1.1425101811411615e-05
837, 1.1303060769442702e-05
838, 1.1182328882308298e-05
839, 1.1062892033813725e-05
840, 1.0944736261126125e-05
841, 1.0827847753113152e-05
842, 1.0712212849066165e-05
843, 1.0597818034911801e-05
844, 1.0484649943515238e-05
845, 1.0372695354825413e-05
846, 1.0261941188797674e-05
847, 1.0152374510745461e-05
848, 1.0043982522683462e-05
849, 9.936752569064467e-06
